sample,beta_sigma,estK,method,MCC,ARI,TPR,FPR
Normal_5_equil_FALSE_pn_150_seed_15,4/n,7,PPM_window5,0.909673473014261,0.898968918966561,0.833333333333333,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,7,PPI,1,1,1,0
Normal_5_equil_FALSE_pn_150_seed_15,4/n,7,PPI_window5,1,1,1,0
Normal_5_equil_FALSE_pn_150_seed_15,4/n,11,PPM,0.151185168754483,0.140204881817468,0.166666666666667,0.034965034965035
Normal_5_equil_FALSE_pn_150_seed_15,4/n,11,PPM_window5,0.720051396949316,0.701030474492884,0.666666666666667,0.013986013986014
Normal_5_equil_FALSE_pn_150_seed_15,4/n,11,PPI,0.793006993006993,0.781438358945001,0.8,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,11,PPI_window5,0.793006993006993,0.781438358945001,0.8,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,9,PPM,0.199455357868471,0.187841617789292,0.25,0.020979020979021
Normal_5_equil_FALSE_pn_150_seed_15,4/n,9,PPM_window5,0.66069587293931,0.642057855864582,0.75,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,9,PPI,0.909673473014261,0.898968918966561,0.833333333333333,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,9,PPI_window5,0.909673473014261,0.898968918966561,0.833333333333333,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,5,PPM,0.379020979020979,0.362279047332673,0.4,0.020979020979021
Normal_5_equil_FALSE_pn_150_seed_15,4/n,5,PPM_window5,0.793006993006993,0.781438358945001,0.8,0.00699300699300699
Normal_5_equil_FALSE_pn_150_seed_15,4/n,5,PPI,1,1,1,0
Normal_5_equil_FALSE_pn_150_seed_15,4/n,5,PPI_window5,1,1,1,0
