sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_300_seed_8,PPM,0.389795918367347,0.381637390222214
Normal_5_equil_FALSE_pn_300_seed_8,PPM_window5,0.796598639455782,0.791065193283274
Normal_5_equil_FALSE_pn_300_seed_8,PPM_window10,1,1
Normal_5_equil_FALSE_pn_300_seed_8,PPI,0.796598639455782,0.791065193283274
Normal_5_equil_FALSE_pn_300_seed_8,PPI_window5,0.796598639455782,0.791065193283274
Normal_5_equil_FALSE_pn_300_seed_8,PPI_window10,1,1
Normal_5_equil_FALSE_pn_300_seed_8,ALDUQ,-0.0310083109534967,-0.0243562366961338
Normal_5_equil_FALSE_pn_300_seed_8,ALDUQ_window5,0.200778813423891,0.158827715189917
Normal_5_equil_FALSE_pn_300_seed_8,ALDUQ_window10,0.432565937801279,0.347626500850253
Normal_5_equil_FALSE_pn_300_seed_8,chull,0.432565937801279,0.347626500850253
Normal_5_equil_FALSE_pn_300_seed_8,chull_window5,0.447963001262185,0.36794292367261
Normal_5_equil_FALSE_pn_300_seed_8,chull_window10,0.464936107468647,0.39038151095557
