sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_100_seed_15,PPM,0.521647832705343,0.4896630310923
Normal_5_equil_TRUE_pn_100_seed_15,PPM_window5,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_15,PPM_window10,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_15,PPI,1,1
Normal_5_equil_TRUE_pn_100_seed_15,PPI_window5,1,1
Normal_5_equil_TRUE_pn_100_seed_15,PPI_window10,1,1
Normal_5_equil_TRUE_pn_100_seed_15,ALDUQ,0.714850733707322,0.687351456942862
Normal_5_equil_TRUE_pn_100_seed_15,ALDUQ_window5,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_15,ALDUQ_window10,0.908053634709301,0.893635031743448
Normal_5_equil_TRUE_pn_100_seed_15,chull,0.431975544230686,0.242076991942704
Normal_5_equil_TRUE_pn_100_seed_15,chull_window5,0.489659148665013,0.321831561733442
Normal_5_equil_TRUE_pn_100_seed_15,chull_window10,0.489659148665013,0.321831561733442
