sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_200_seed_24,PPM,1,1
Normal_5_equil_TRUE_pn_200_seed_24,PPM_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_24,PPM_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_24,PPI,1,1
Normal_5_equil_TRUE_pn_200_seed_24,PPI_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_24,PPI_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_24,ALDUQ,0.130744090092123,0.119249707815226
Normal_5_equil_TRUE_pn_200_seed_24,ALDUQ_window5,0.294174202707276,0.271760580920814
Normal_5_equil_TRUE_pn_200_seed_24,ALDUQ_window10,0.294174202707276,0.271760580920814
Normal_5_equil_TRUE_pn_200_seed_24,chull,0.45547690112585,0.309781960361092
Normal_5_equil_TRUE_pn_200_seed_24,chull_window5,0.509175077217316,0.381422563539953
Normal_5_equil_TRUE_pn_200_seed_24,chull_window10,0.509175077217316,0.381422563539953
