sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_200_seed_15,PPM,1,1
Normal_4_equil_TRUE_pn_200_seed_15,PPM_window5,1,1
Normal_4_equil_TRUE_pn_200_seed_15,PPM_window10,1,1
Normal_4_equil_TRUE_pn_200_seed_15,PPI,1,1
Normal_4_equil_TRUE_pn_200_seed_15,PPI_window5,1,1
Normal_4_equil_TRUE_pn_200_seed_15,PPI_window10,1,1
Normal_4_equil_TRUE_pn_200_seed_15,ALDUQ,-0.0251233020754521,-0.0235503754624241
Normal_4_equil_TRUE_pn_200_seed_15,ALDUQ_window5,0.184237548553315,0.172540328047219
Normal_4_equil_TRUE_pn_200_seed_15,ALDUQ_window10,0.602959249810851,0.577650792440768
Normal_4_equil_TRUE_pn_200_seed_15,chull,0.454256762579498,0.315074069852304
Normal_4_equil_TRUE_pn_200_seed_15,chull_window5,0.484452141651805,0.35469671504544
Normal_4_equil_TRUE_pn_200_seed_15,chull_window10,0.484452141651805,0.35469671504544
