sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_200_seed_14,PPM,1,1
Normal_5_equil_TRUE_pn_200_seed_14,PPM_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_14,PPM_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_14,PPI,1,1
Normal_5_equil_TRUE_pn_200_seed_14,PPI_window5,1,1
Normal_5_equil_TRUE_pn_200_seed_14,PPI_window10,1,1
Normal_5_equil_TRUE_pn_200_seed_14,ALDUQ,-0.0197603763043811,-0.0185082444907631
Normal_5_equil_TRUE_pn_200_seed_14,ALDUQ_window5,0.243711307754033,0.228161720971844
Normal_5_equil_TRUE_pn_200_seed_14,ALDUQ_window10,0.243711307754033,0.228161720971844
Normal_5_equil_TRUE_pn_200_seed_14,chull,0.433629090391994,0.281309301399972
Normal_5_equil_TRUE_pn_200_seed_14,chull_window5,0.480384461415261,0.342765330714987
Normal_5_equil_TRUE_pn_200_seed_14,chull_window10,0.480384461415261,0.342765330714987
