sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_150_seed_41,PPM,0.826388888888889,0.814350100755396
Normal_6_equil_TRUE_pn_150_seed_41,PPM_window5,1,1
Normal_6_equil_TRUE_pn_150_seed_41,PPM_window10,1,1
Normal_6_equil_TRUE_pn_150_seed_41,PPI,1,1
Normal_6_equil_TRUE_pn_150_seed_41,PPI_window5,1,1
Normal_6_equil_TRUE_pn_150_seed_41,PPI_window10,1,1
Normal_6_equil_TRUE_pn_150_seed_41,ALDUQ,0.761306166786451,0.742137608548337
Normal_6_equil_TRUE_pn_150_seed_41,ALDUQ_window5,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_41,ALDUQ_window10,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_41,chull,0.505917365735138,0.357979515094041
Normal_6_equil_TRUE_pn_150_seed_41,chull_window5,0.570946925866899,0.449084369763701
Normal_6_equil_TRUE_pn_150_seed_41,chull_window10,0.590726953281576,0.476923237406839
